workspace_id,project_id,sdk_key,event_id,event_type,event_version,event_time,sent_at,anonymous_id,session_id,user_id,page_url,referrer_url,page_title,page_type,device_type,os_name,browser_name,viewport_width,viewport_height,country,language,promotion_id,promotion_name,campaign_id,campaign_name,placement,creative_id,creative_type,position_index,click_target_url,click_x,click_y,product_id,product_name,category_id,category_name,quantity,unit_price,currency,source_promotion_id,source_campaign_id
ws_coupang,proj_coupang_fashion,clk_live_cp001,evt_000031,promotion_view,1,2026-04-10T10:21:07Z,2026-04-10T10:21:08Z,anon_007,sess_007,,/패션,,카테고리,category,desktop,Windows,Chrome,1440,900,KR,ko-KR,promo_cp_001,오늘의 패션 특가 배너,camp_cp_001,봄 패션 특가전,main_hero,creative_cp_001,image,2,,,,,,,,,,,,
ws_coupang,proj_coupang_fashion,clk_live_cp001,evt_000032,promotion_click,1,2026-04-10T10:21:10Z,2026-04-10T10:21:11Z,anon_007,sess_007,,/,,메인,home,desktop,Windows,Chrome,1440,900,KR,ko-KR,promo_cp_002,로켓배송 무료반품 안내 배너,camp_cp_001,봄 패션 특가전,top_banner,creative_cp_002,image,1,/상품/prod_cp_103,91,78,,,,,,,,,
ws_coupang,proj_coupang_fashion,clk_live_cp001,evt_000033,product_view,1,2026-04-10T10:21:18Z,2026-04-10T10:21:19Z,anon_007,sess_007,,/상품/prod_cp_103,/프로모션/promo_cp_002,상품상세,product_detail,desktop,Windows,Chrome,1440,900,KR,ko-KR,,,,,,,,,,,,prod_cp_103,경량 바람막이 점퍼,cat_outer,아우터,,,,promo_cp_002,camp_cp_001
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000034,page_view,1,2026-04-10T10:24:00Z,2026-04-10T10:24:01Z,anon_008,sess_008,,/메인,,카테고리,category,desktop,Windows,Chrome,1440,900,KR,ko-KR,,,,,,,,,,,,,,,,,,,,
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000035,promotion_view,1,2026-04-10T10:24:05Z,2026-04-10T10:24:06Z,anon_008,sess_008,,/메인,,카테고리,category,desktop,Windows,Chrome,1440,900,KR,ko-KR,promo_ms_001,봄 아우터 추천 배너,camp_ms_001,봄 아우터 기획전,main_hero,creative_ms_001,image,1,,,,,,,,,,,,
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000036,promotion_click,1,2026-04-10T10:24:10Z,2026-04-10T10:24:11Z,anon_008,sess_008,,/메인,,카테고리,category,desktop,Windows,Chrome,1440,900,KR,ko-KR,promo_ms_001,봄 아우터 추천 배너,camp_ms_001,봄 아우터 기획전,main_hero,creative_ms_001,image,1,/상품/prod_ms_101,196,113,,,,,,,,,
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000037,product_view,1,2026-04-10T10:24:18Z,2026-04-10T10:24:19Z,anon_008,sess_008,,/상품/prod_ms_101,/프로모션/promo_ms_001,상품상세,product_detail,desktop,Windows,Chrome,1440,900,KR,ko-KR,,,,,,,,,,,,prod_ms_101,오버핏 후드 집업,cat_top,상의,,,,promo_ms_001,camp_ms_001
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000038,add_to_cart,1,2026-04-10T10:24:30Z,2026-04-10T10:24:31Z,anon_008,sess_008,,/상품/prod_ms_101,/프로모션/promo_ms_001,상품상세,product_detail,desktop,Windows,Chrome,1440,900,KR,ko-KR,,,,,,,,,,,,prod_ms_101,오버핏 후드 집업,cat_top,상의,1,69000,KRW,promo_ms_001,camp_ms_001
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000039,page_view,1,2026-04-10T10:27:00Z,2026-04-10T10:27:01Z,anon_009,sess_009,,/브랜드/무신사스탠다드,/기획전,카테고리,category,mobile,iOS,Safari,390,844,KR,ko-KR,,,,,,,,,,,,,,,,,,,,
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000040,promotion_view,1,2026-04-10T10:27:05Z,2026-04-10T10:27:06Z,anon_009,sess_009,,/브랜드/무신사스탠다드,,카테고리,category,mobile,iOS,Safari,390,844,KR,ko-KR,promo_ms_002,무신사 스탠다드 인기 상품 모음,camp_ms_002,무신사 스탠다드 추천전,product_list_banner,creative_ms_002,image,1,,,,,,,,,,,,
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000041,promotion_click,1,2026-04-10T10:27:10Z,2026-04-10T10:27:11Z,anon_009,sess_009,,/브랜드/무신사스탠다드,,카테고리,category,mobile,iOS,Safari,390,844,KR,ko-KR,promo_ms_002,무신사 스탠다드 인기 상품 모음,camp_ms_002,무신사 스탠다드 추천전,product_list_banner,creative_ms_002,image,1,/상품/prod_ms_101,259,38,,,,,,,,,
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000042,page_view,1,2026-04-10T10:30:00Z,2026-04-10T10:30:01Z,anon_010,sess_010,,/메인,,카테고리,category,mobile,iOS,Safari,390,844,KR,ko-KR,,,,,,,,,,,,,,,,,,,,
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000043,promotion_view,1,2026-04-10T10:30:05Z,2026-04-10T10:30:06Z,anon_010,sess_010,,/메인,,카테고리,category,mobile,iOS,Safari,390,844,KR,ko-KR,promo_ms_003,주말 특가 할인 배너,camp_ms_003,주말 한정 세일,top_banner,creative_ms_003,image,1,,,,,,,,,,,,
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000044,promotion_view,1,2026-04-10T10:30:07Z,2026-04-10T10:30:08Z,anon_010,sess_010,,/브랜드/무신사스탠다드,,카테고리,category,mobile,iOS,Safari,390,844,KR,ko-KR,promo_ms_002,무신사 스탠다드 인기 상품 모음,camp_ms_002,무신사 스탠다드 추천전,product_list_banner,creative_ms_002,image,2,,,,,,,,,,,,
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000045,promotion_click,1,2026-04-10T10:30:10Z,2026-04-10T10:30:11Z,anon_010,sess_010,,/메인,,카테고리,category,mobile,iOS,Safari,390,844,KR,ko-KR,promo_ms_003,주말 특가 할인 배너,camp_ms_003,주말 한정 세일,top_banner,creative_ms_003,image,1,/상품/prod_ms_101,149,76,,,,,,,,,
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000046,product_view,1,2026-04-10T10:30:18Z,2026-04-10T10:30:19Z,anon_010,sess_010,,/상품/prod_ms_101,/프로모션/promo_ms_003,상품상세,product_detail,mobile,iOS,Safari,390,844,KR,ko-KR,,,,,,,,,,,,prod_ms_101,오버핏 후드 집업,cat_top,상의,,,,promo_ms_003,camp_ms_003
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000047,page_view,1,2026-04-10T10:33:00Z,2026-04-10T10:33:01Z,anon_011,sess_011,,/메인,/기획전,카테고리,category,desktop,Windows,Chrome,1440,900,KR,ko-KR,,,,,,,,,,,,,,,,,,,,
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000048,promotion_view,1,2026-04-10T10:33:05Z,2026-04-10T10:33:06Z,anon_011,sess_011,,/메인,,카테고리,category,desktop,Windows,Chrome,1440,900,KR,ko-KR,promo_ms_001,봄 아우터 추천 배너,camp_ms_001,봄 아우터 기획전,main_hero,creative_ms_001,image,1,,,,,,,,,,,,
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000049,promotion_click,1,2026-04-10T10:33:10Z,2026-04-10T10:33:11Z,anon_011,sess_011,,/메인,,카테고리,category,desktop,Windows,Chrome,1440,900,KR,ko-KR,promo_ms_001,봄 아우터 추천 배너,camp_ms_001,봄 아우터 기획전,main_hero,creative_ms_001,image,1,/상품/prod_ms_101,182,88,,,,,,,,,
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000050,product_view,1,2026-04-10T10:33:18Z,2026-04-10T10:33:19Z,anon_011,sess_011,,/상품/prod_ms_101,/프로모션/promo_ms_001,상품상세,product_detail,desktop,Windows,Chrome,1440,900,KR,ko-KR,,,,,,,,,,,,prod_ms_101,오버핏 후드 집업,cat_top,상의,,,,promo_ms_001,camp_ms_001
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000051,add_to_cart,1,2026-04-10T10:33:30Z,2026-04-10T10:33:31Z,anon_011,sess_011,,/상품/prod_ms_101,/프로모션/promo_ms_001,상품상세,product_detail,desktop,Windows,Chrome,1440,900,KR,ko-KR,,,,,,,,,,,,prod_ms_101,오버핏 후드 집업,cat_top,상의,1,69000,KRW,promo_ms_001,camp_ms_001
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000052,page_view,1,2026-04-10T10:36:00Z,2026-04-10T10:36:01Z,anon_012,sess_012,,/메인,,카테고리,category,mobile,Android,Chrome,412,915,KR,ko-KR,,,,,,,,,,,,,,,,,,,,
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000053,promotion_view,1,2026-04-10T10:36:05Z,2026-04-10T10:36:06Z,anon_012,sess_012,,/메인,,카테고리,category,mobile,Android,Chrome,412,915,KR,ko-KR,promo_ms_003,주말 특가 할인 배너,camp_ms_003,주말 한정 세일,top_banner,creative_ms_003,image,1,,,,,,,,,,,,
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000054,page_view,1,2026-04-10T10:39:00Z,2026-04-10T10:39:01Z,anon_013,sess_013,,/메인,,카테고리,category,desktop,macOS,Safari,1512,982,KR,ko-KR,,,,,,,,,,,,,,,,,,,,
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000055,promotion_view,1,2026-04-10T10:39:05Z,2026-04-10T10:39:06Z,anon_013,sess_013,,/메인,,카테고리,category,desktop,macOS,Safari,1512,982,KR,ko-KR,promo_ms_003,주말 특가 할인 배너,camp_ms_003,주말 한정 세일,top_banner,creative_ms_003,image,1,,,,,,,,,,,,
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000056,promotion_click,1,2026-04-10T10:39:10Z,2026-04-10T10:39:11Z,anon_013,sess_013,,/메인,,카테고리,category,desktop,macOS,Safari,1512,982,KR,ko-KR,promo_ms_003,주말 특가 할인 배너,camp_ms_003,주말 한정 세일,top_banner,creative_ms_003,image,1,/상품/prod_ms_102,115,83,,,,,,,,,
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000057,product_view,1,2026-04-10T10:39:18Z,2026-04-10T10:39:19Z,anon_013,sess_013,,/상품/prod_ms_102,/프로모션/promo_ms_003,상품상세,product_detail,desktop,macOS,Safari,1512,982,KR,ko-KR,,,,,,,,,,,,prod_ms_102,와이드 데님 팬츠,cat_bottom,하의,,,,promo_ms_003,camp_ms_003
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000058,page_view,1,2026-04-10T10:42:00Z,2026-04-10T10:42:01Z,anon_014,sess_014,,/브랜드/무신사스탠다드,,카테고리,category,desktop,Windows,Chrome,1440,900,KR,ko-KR,,,,,,,,,,,,,,,,,,,,
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000059,promotion_view,1,2026-04-10T10:42:05Z,2026-04-10T10:42:06Z,anon_014,sess_014,,/브랜드/무신사스탠다드,,카테고리,category,desktop,Windows,Chrome,1440,900,KR,ko-KR,promo_ms_002,무신사 스탠다드 인기 상품 모음,camp_ms_002,무신사 스탠다드 추천전,product_list_banner,creative_ms_002,image,1,,,,,,,,,,,,
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000060,promotion_view,1,2026-04-10T10:42:07Z,2026-04-10T10:42:08Z,anon_014,sess_014,,/메인,,카테고리,category,desktop,Windows,Chrome,1440,900,KR,ko-KR,promo_ms_001,봄 아우터 추천 배너,camp_ms_001,봄 아우터 기획전,main_hero,creative_ms_001,image,2,,,,,,,,,,,,
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000061,promotion_click,1,2026-04-10T10:42:10Z,2026-04-10T10:42:11Z,anon_014,sess_014,,/브랜드/무신사스탠다드,,카테고리,category,desktop,Windows,Chrome,1440,900,KR,ko-KR,promo_ms_002,무신사 스탠다드 인기 상품 모음,camp_ms_002,무신사 스탠다드 추천전,product_list_banner,creative_ms_002,image,1,/상품/prod_ms_103,115,150,,,,,,,,,
ws_musinsa,proj_musinsa_store,clk_live_ms001,evt_000062,product_view,1,2026-04-10T10:42:18Z,2026-04-10T10:42:19Z,anon_014,sess_014,,/상품/prod_ms_103,/프로모션/promo_ms_002,상품상세,product_detail,desktop,Windows,Chrome,1440,900,KR,ko-KR,,,,,,,,,,,,prod_ms_103,무신사 스탠다드 반팔 티셔츠,cat_top,상의,,,,promo_ms_002,camp_ms_002
ws_29cm,proj_29cm_store,clk_live_29001,evt_000063,page_view,1,2026-04-10T10:45:00Z,2026-04-10T10:45:01Z,anon_015,sess_015,,/,,메인,home,desktop,macOS,Safari,1512,982,KR,ko-KR,,,,,,,,,,,,,,,,,,,,
ws_29cm,proj_29cm_store,clk_live_29001,evt_000064,promotion_view,1,2026-04-10T10:45:05Z,2026-04-10T10:45:06Z,anon_015,sess_015,,/,,메인,home,desktop,macOS,Safari,1512,982,KR,ko-KR,promo_29_001,봄 셀렉션 메인 배너,camp_29_001,감도 깊은 봄 셀렉션,main_hero,creative_29_001,image,1,,,,,,,,,,,,
ws_29cm,proj_29cm_store,clk_live_29001,evt_000065,promotion_click,1,2026-04-10T10:45:10Z,2026-04-10T10:45:11Z,anon_015,sess_015,,/,,메인,home,desktop,macOS,Safari,1512,982,KR,ko-KR,promo_29_001,봄 셀렉션 메인 배너,camp_29_001,감도 깊은 봄 셀렉션,main_hero,creative_29_001,image,1,/상품/prod_29_101,120,128,,,,,,,,,
ws_29cm,proj_29cm_store,clk_live_29001,evt_000066,product_view,1,2026-04-10T10:45:18Z,2026-04-10T10:45:19Z,anon_015,sess_015,,/상품/prod_29_101,/프로모션/promo_29_001,상품상세,product_detail,desktop,macOS,Safari,1512,982,KR,ko-KR,,,,,,,,,,,,prod_29_101,원목 사이드 테이블,cat_living,리빙,,,,promo_29_001,camp_29_001
ws_29cm,proj_29cm_store,clk_live_29001,evt_000067,add_to_cart,1,2026-04-10T10:45:30Z,2026-04-10T10:45:31Z,anon_015,sess_015,,/상품/prod_29_101,/프로모션/promo_29_001,상품상세,product_detail,desktop,macOS,Safari,1512,982,KR,ko-KR,,,,,,,,,,,,prod_29_101,원목 사이드 테이블,cat_living,리빙,1,89000,KRW,promo_29_001,camp_29_001
ws_29cm,proj_29cm_store,clk_live_29001,evt_000068,page_view,1,2026-04-10T10:48:00Z,2026-04-10T10:48:01Z,anon_016,sess_016,,/홈,/기획전,카테고리,category,mobile,Android,Chrome,412,915,KR,ko-KR,,,,,,,,,,,,,,,,,,,,
ws_29cm,proj_29cm_store,clk_live_29001,evt_000069,promotion_view,1,2026-04-10T10:48:05Z,2026-04-10T10:48:06Z,anon_016,sess_016,,/홈,,카테고리,category,mobile,Android,Chrome,412,915,KR,ko-KR,promo_29_002,홈카페 리빙 추천 배너,camp_29_002,홈카페·리빙 특집,category_banner,creative_29_002,image,1,,,,,,,,,,,,
ws_29cm,proj_29cm_store,clk_live_29001,evt_000070,promotion_click,1,2026-04-10T10:48:10Z,2026-04-10T10:48:11Z,anon_016,sess_016,,/홈,,카테고리,category,mobile,Android,Chrome,412,915,KR,ko-KR,promo_29_002,홈카페 리빙 추천 배너,camp_29_002,홈카페·리빙 특집,category_banner,creative_29_002,image,1,/상품/prod_29_103,215,84,,,,,,,,,
ws_29cm,proj_29cm_store,clk_live_29001,evt_000071,product_view,1,2026-04-10T10:48:18Z,2026-04-10T10:48:19Z,anon_016,sess_016,,/상품/prod_29_103,/프로모션/promo_29_002,상품상세,product_detail,mobile,Android,Chrome,412,915,KR,ko-KR,,,,,,,,,,,,prod_29_103,캔버스 미니 숄더백,cat_bag,가방,,,,promo_29_002,camp_29_002
ws_29cm,proj_29cm_store,clk_live_29001,evt_000072,page_view,1,2026-04-10T10:51:00Z,2026-04-10T10:51:01Z,anon_017,sess_017,,/,/기획전,메인,home,mobile,Android,Chrome,412,915,KR,ko-KR,,,,,,,,,,,,,,,,,,,,
ws_29cm,proj_29cm_store,clk_live_29001,evt_000073,promotion_view,1,2026-04-10T10:51:05Z,2026-04-10T10:51:06Z,anon_017,sess_017,,/,,메인,home,mobile,Android,Chrome,412,915,KR,ko-KR,promo_29_003,단독 할인 쿠폰 배너,camp_29_003,단독 할인 모음전,top_banner,creative_29_003,image,1,,,,,,,,,,,,
